,DBN,SCHOOL NAME,Num of SAT Test Takers,SAT Critical Reading Avg. Score,SAT Math Avg. Score,SAT Writing Avg. Score,sat_score,AP Test Takers ,Total Exams Taken,Number of Exams with scores 3 4 or 5,Demographic,Cohort,Total Cohort,Total Grads - n,Total Grads - % of cohort,Dropped Out - n,Dropped Out - % of cohort,schoolyear,total_enrollment,ell_num,ell_percent,asian_num,asian_per,black_num,black_per,hispanic_num,hispanic_per,white_num,white_per,male_num,male_per,female_num,female_per,boro,lat,lon
1221,13K419,"SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TECHNOLOGY AND THE CREATIVE ARTS",92,399.0,417.0,395.0,1211.0,52.0,59.0,154.64675592173018,Total Cohort,2006,231.0,137,59.3%,17,7.4%,20102011,627,48.0,7.7,45,7.2,476,75.9,77,12.3,16,2.6,369.0,58.9,258.0,41.1,Brooklyn,40.69717472700046,-73.98495968899965
1222,13K419,"SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TECHNOLOGY AND THE CREATIVE ARTS",92,399.0,417.0,395.0,1211.0,52.0,59.0,154.64675592173018,Total Cohort,2006,231.0,137,59.3%,17,7.4%,20112012,517,36.0,7.0,37,7.2,402,77.8,63,12.2,11,2.1,290.0,56.1,227.0,43.9,Brooklyn,40.69717472700046,-73.98495968899965
1223,13K430,BROOKLYN TECHNICAL HIGH SCHOOL,1277,587.0,659.0,587.0,1833.0,2117.0,3692.0,2687.0,Total Cohort,2006,1097.0,1003,91.4%,2,0.2%,20052006,4240,3.0,0.1,2039,48.1,630,14.9,350,8.3,1001,23.6,2536.0,59.8,1704.0,40.2,Brooklyn,40.68810742300048,-73.97674507199963
1224,13K430,BROOKLYN TECHNICAL HIGH SCHOOL,1277,587.0,659.0,587.0,1833.0,2117.0,3692.0,2687.0,Total Cohort,2006,1097.0,1003,91.4%,2,0.2%,20062007,4296,6.0,0.1,2156,50.2,605,14.1,349,8.1,887,20.6,2501.0,58.2,1795.0,41.8,Brooklyn,40.68810742300048,-73.97674507199963
1225,13K430,BROOKLYN TECHNICAL HIGH SCHOOL,1277,587.0,659.0,587.0,1833.0,2117.0,3692.0,2687.0,Total Cohort,2006,1097.0,1003,91.4%,2,0.2%,20072008,4469,9.0,0.2,2378,53.2,565,12.6,355,7.9,900,20.1,2618.0,58.6,1851.0,41.4,Brooklyn,40.68810742300048,-73.97674507199963
1226,13K430,BROOKLYN TECHNICAL HIGH SCHOOL,1277,587.0,659.0,587.0,1833.0,2117.0,3692.0,2687.0,Total Cohort,2006,1097.0,1003,91.4%,2,0.2%,20082009,4662,1.0,0.0,2675,57.4,613,13.1,372,8.0,981,21.0,2711.0,58.2,1951.0,41.8,Brooklyn,40.68810742300048,-73.97674507199963
1227,13K430,BROOKLYN TECHNICAL HIGH SCHOOL,1277,587.0,659.0,587.0,1833.0,2117.0,3692.0,2687.0,Total Cohort,2006,1097.0,1003,91.4%,2,0.2%,20092010,4947,2.0,0.0,2907,58.8,593,12.0,411,8.3,1015,20.5,2867.0,58.0,2080.0,42.0,Brooklyn,40.68810742300048,-73.97674507199963
1228,13K430,BROOKLYN TECHNICAL HIGH SCHOOL,1277,587.0,659.0,587.0,1833.0,2117.0,3692.0,2687.0,Total Cohort,2006,1097.0,1003,91.4%,2,0.2%,20102011,5140,4.0,0.1,3104,60.4,549,10.7,398,7.7,1080,21.0,3002.0,58.4,2138.0,41.6,Brooklyn,40.68810742300048,-73.97674507199963
1229,13K430,BROOKLYN TECHNICAL HIGH SCHOOL,1277,587.0,659.0,587.0,1833.0,2117.0,3692.0,2687.0,Total Cohort,2006,1097.0,1003,91.4%,2,0.2%,20112012,5332,4.0,0.1,3214,60.3,542,10.2,420,7.9,1135,21.3,3106.0,58.3,2226.0,41.7,Brooklyn,40.68810742300048,-73.97674507199963
1230,13K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,90,305.0,364.0,312.0,981.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,115.0,94,81.7%,5,4.3%,20052006,331,239.0,72.2,115,34.7,70,21.1,104,31.4,38,11.5,159.0,48.0,172.0,52.0,Brooklyn,40.69717472700046,-73.98495968899965
1231,13K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,90,305.0,364.0,312.0,981.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,115.0,94,81.7%,5,4.3%,20062007,358,248.0,69.3,130,36.3,67,18.7,116,32.4,44,12.3,190.0,53.1,168.0,46.9,Brooklyn,40.69717472700046,-73.98495968899965
1232,13K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,90,305.0,364.0,312.0,981.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,115.0,94,81.7%,5,4.3%,20072008,391,305.0,78.0,128,32.7,68,17.4,143,36.6,52,13.3,210.0,53.7,181.0,46.3,Brooklyn,40.69717472700046,-73.98495968899965
1233,13K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,90,305.0,364.0,312.0,981.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,115.0,94,81.7%,5,4.3%,20082009,405,306.0,75.6,127,31.4,70,17.3,152,37.5,56,13.8,212.0,52.3,193.0,47.7,Brooklyn,40.69717472700046,-73.98495968899965
1234,13K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,90,305.0,364.0,312.0,981.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,115.0,94,81.7%,5,4.3%,20092010,414,342.0,82.6,129,31.2,74,17.9,162,39.1,47,11.4,203.0,49.0,211.0,51.0,Brooklyn,40.69717472700046,-73.98495968899965
1235,13K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,90,305.0,364.0,312.0,981.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,115.0,94,81.7%,5,4.3%,20102011,388,329.0,84.8,127,32.7,78,20.1,148,38.1,35,9.0,185.0,47.7,203.0,52.3,Brooklyn,40.69717472700046,-73.98495968899965
1236,13K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,90,305.0,364.0,312.0,981.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,115.0,94,81.7%,5,4.3%,20112012,367,305.0,83.1,156,42.5,74,20.2,105,28.6,32,8.7,177.0,48.2,190.0,51.8,Brooklyn,40.69717472700046,-73.98495968899965
1237,13K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,105,400.0,417.0,389.0,1206.0,31.0,57.0,24.0,Total Cohort,2006,109.0,92,84.4%,2,1.8%,20052006,222,1.0,0.5,3,1.4,138,62.2,56,25.2,4,1.8,74.0,33.3,148.0,66.7,Brooklyn,40.69462011900049,-73.98862394499963
1238,13K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,105,400.0,417.0,389.0,1206.0,31.0,57.0,24.0,Total Cohort,2006,109.0,92,84.4%,2,1.8%,20062007,319,2.0,0.6,4,1.3,211,66.1,69,21.6,4,1.3,101.0,31.7,218.0,68.3,Brooklyn,40.69462011900049,-73.98862394499963
1239,13K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,105,400.0,417.0,389.0,1206.0,31.0,57.0,24.0,Total Cohort,2006,109.0,92,84.4%,2,1.8%,20072008,409,6.0,1.5,4,1.0,303,74.1,86,21.0,4,1.0,118.0,28.9,291.0,71.1,Brooklyn,40.69462011900049,-73.98862394499963
1240,13K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,105,400.0,417.0,389.0,1206.0,31.0,57.0,24.0,Total Cohort,2006,109.0,92,84.4%,2,1.8%,20082009,450,6.0,1.3,8,1.8,362,80.4,76,16.9,2,0.4,121.0,26.9,329.0,73.1,Brooklyn,40.69462011900049,-73.98862394499963
1241,13K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,105,400.0,417.0,389.0,1206.0,31.0,57.0,24.0,Total Cohort,2006,109.0,92,84.4%,2,1.8%,20092010,465,6.0,1.3,6,1.3,374,80.4,82,17.6,2,0.4,129.0,27.7,336.0,72.3,Brooklyn,40.69462011900049,-73.98862394499963
1242,13K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,105,400.0,417.0,389.0,1206.0,31.0,57.0,24.0,Total Cohort,2006,109.0,92,84.4%,2,1.8%,20102011,458,6.0,1.3,5,1.1,378,82.5,69,15.1,3,0.7,158.0,34.5,300.0,65.5,Brooklyn,40.69462011900049,-73.98862394499963
1243,13K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,105,400.0,417.0,389.0,1206.0,31.0,57.0,24.0,Total Cohort,2006,109.0,92,84.4%,2,1.8%,20112012,450,4.0,0.9,4,0.9,356,79.1,77,17.1,5,1.1,178.0,39.6,272.0,60.4,Brooklyn,40.69462011900049,-73.98862394499963
1244,13K499,ACORN COMMUNITY HIGH SCHOOL,72,384.0,364.0,368.0,1116.0,64.0,95.0,154.64675592173018,Total Cohort,2006,169.0,124,73.400000000000006%,14,8.300000000000001%,20052006,695,20.0,2.9,6,0.9,540,77.7,118,17.0,12,1.7,306.0,44.0,389.0,56.0,Brooklyn,40.678508914000474,-73.96206730599965
1245,13K499,ACORN COMMUNITY HIGH SCHOOL,72,384.0,364.0,368.0,1116.0,64.0,95.0,154.64675592173018,Total Cohort,2006,169.0,124,73.400000000000006%,14,8.300000000000001%,20062007,709,21.0,3.0,8,1.1,559,78.8,115,16.2,9,1.3,332.0,46.8,377.0,53.2,Brooklyn,40.678508914000474,-73.96206730599965
1246,13K499,ACORN COMMUNITY HIGH SCHOOL,72,384.0,364.0,368.0,1116.0,64.0,95.0,154.64675592173018,Total Cohort,2006,169.0,124,73.400000000000006%,14,8.300000000000001%,20072008,749,28.0,3.7,9,1.2,606,80.9,114,15.2,10,1.3,360.0,48.1,389.0,51.9,Brooklyn,40.678508914000474,-73.96206730599965
1247,13K499,ACORN COMMUNITY HIGH SCHOOL,72,384.0,364.0,368.0,1116.0,64.0,95.0,154.64675592173018,Total Cohort,2006,169.0,124,73.400000000000006%,14,8.300000000000001%,20082009,740,23.0,3.1,11,1.5,605,81.8,106,14.3,6,0.8,388.0,52.4,352.0,47.6,Brooklyn,40.678508914000474,-73.96206730599965
1248,13K499,ACORN COMMUNITY HIGH SCHOOL,72,384.0,364.0,368.0,1116.0,64.0,95.0,154.64675592173018,Total Cohort,2006,169.0,124,73.400000000000006%,14,8.300000000000001%,20092010,696,24.0,3.4,8,1.1,567,81.5,101,14.5,7,1.0,364.0,52.3,332.0,47.7,Brooklyn,40.678508914000474,-73.96206730599965
1249,13K499,ACORN COMMUNITY HIGH SCHOOL,72,384.0,364.0,368.0,1116.0,64.0,95.0,154.64675592173018,Total Cohort,2006,169.0,124,73.400000000000006%,14,8.300000000000001%,20102011,744,25.0,3.4,13,1.7,622,83.6,95,12.8,7,0.9,411.0,55.2,333.0,44.8,Brooklyn,40.678508914000474,-73.96206730599965
1250,13K499,ACORN COMMUNITY HIGH SCHOOL,72,384.0,364.0,368.0,1116.0,64.0,95.0,154.64675592173018,Total Cohort,2006,169.0,124,73.400000000000006%,14,8.300000000000001%,20112012,731,21.0,2.9,9,1.2,619,84.7,89,12.2,6,0.8,408.0,55.8,323.0,44.2,Brooklyn,40.678508914000474,-73.96206730599965
1257,13K595,BEDFORD ACADEMY HIGH SCHOOL,89,438.0,443.0,431.0,1312.0,43.0,57.0,16.0,Total Cohort,2006,76.0,70,92.1%,3,3.9%,20052006,290,1.0,0.3,2,0.7,234,80.7,29,10.0,0,0.0,137.0,47.2,153.0,52.8,Brooklyn,40.68538126900046,-73.95426759999964
1258,13K595,BEDFORD ACADEMY HIGH SCHOOL,89,438.0,443.0,431.0,1312.0,43.0,57.0,16.0,Total Cohort,2006,76.0,70,92.1%,3,3.9%,20062007,342,88.209375,0.0,2,0.6,282,82.5,32,9.4,0,0.0,158.0,46.2,184.0,53.8,Brooklyn,40.68538126900046,-73.95426759999964
1259,13K595,BEDFORD ACADEMY HIGH SCHOOL,89,438.0,443.0,431.0,1312.0,43.0,57.0,16.0,Total Cohort,2006,76.0,70,92.1%,3,3.9%,20072008,325,88.209375,11.814323258869907,1,0.3,276,84.9,31,9.5,0,0.0,142.0,43.7,183.0,56.3,Brooklyn,40.68538126900046,-73.95426759999964
1260,13K595,BEDFORD ACADEMY HIGH SCHOOL,89,438.0,443.0,431.0,1312.0,43.0,57.0,16.0,Total Cohort,2006,76.0,70,92.1%,3,3.9%,20082009,336,88.209375,0.0,3,0.9,302,89.9,23,6.8,2,0.6,153.0,45.5,183.0,54.5,Brooklyn,40.68538126900046,-73.95426759999964
1261,13K595,BEDFORD ACADEMY HIGH SCHOOL,89,438.0,443.0,431.0,1312.0,43.0,57.0,16.0,Total Cohort,2006,76.0,70,92.1%,3,3.9%,20092010,342,1.0,0.3,4,1.2,302,88.3,21,6.1,0,0.0,152.0,44.4,190.0,55.6,Brooklyn,40.68538126900046,-73.95426759999964
1262,13K595,BEDFORD ACADEMY HIGH SCHOOL,89,438.0,443.0,431.0,1312.0,43.0,57.0,16.0,Total Cohort,2006,76.0,70,92.1%,3,3.9%,20102011,363,1.0,0.3,6,1.7,327,90.1,25,6.9,1,0.3,160.0,44.1,203.0,55.9,Brooklyn,40.68538126900046,-73.95426759999964
1263,13K595,BEDFORD ACADEMY HIGH SCHOOL,89,438.0,443.0,431.0,1312.0,43.0,57.0,16.0,Total Cohort,2006,76.0,70,92.1%,3,3.9%,20112012,367,4.0,1.1,10,2.7,328,89.4,26,7.1,1,0.3,180.0,49.0,187.0,51.0,Brooklyn,40.68538126900046,-73.95426759999964
1264,13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,85,406.0,391.0,392.0,1189.0,35.0,35.0,154.64675592173018,Total Cohort,2006,246.0,128,52%,27,11%,20052006,1054,17.0,1.6,17,1.6,791,75.0,205,19.4,19,1.8,614.0,58.3,440.0,41.7,Brooklyn,40.69494440700049,-73.98603532399966
1265,13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,85,406.0,391.0,392.0,1189.0,35.0,35.0,154.64675592173018,Total Cohort,2006,246.0,128,52%,27,11%,20062007,1012,11.0,1.1,14,1.4,773,76.4,187,18.5,13,1.3,598.0,59.1,414.0,40.9,Brooklyn,40.69494440700049,-73.98603532399966
1266,13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,85,406.0,391.0,392.0,1189.0,35.0,35.0,154.64675592173018,Total Cohort,2006,246.0,128,52%,27,11%,20072008,896,16.0,1.8,16,1.8,677,75.6,169,18.9,13,1.5,559.0,62.4,337.0,37.6,Brooklyn,40.69494440700049,-73.98603532399966
1267,13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,85,406.0,391.0,392.0,1189.0,35.0,35.0,154.64675592173018,Total Cohort,2006,246.0,128,52%,27,11%,20082009,917,18.0,2.0,19,2.1,686,74.8,182,19.8,18,2.0,623.0,67.9,294.0,32.1,Brooklyn,40.69494440700049,-73.98603532399966
1268,13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,85,406.0,391.0,392.0,1189.0,35.0,35.0,154.64675592173018,Total Cohort,2006,246.0,128,52%,27,11%,20092010,963,19.0,2.0,20,2.1,731,75.9,171,17.8,21,2.2,685.0,71.1,278.0,28.9,Brooklyn,40.69494440700049,-73.98603532399966
1269,13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,85,406.0,391.0,392.0,1189.0,35.0,35.0,154.64675592173018,Total Cohort,2006,246.0,128,52%,27,11%,20102011,929,13.0,1.4,23,2.5,736,79.2,143,15.4,17,1.8,697.0,75.0,232.0,25.0,Brooklyn,40.69494440700049,-73.98603532399966
1270,13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,85,406.0,391.0,392.0,1189.0,35.0,35.0,154.64675592173018,Total Cohort,2006,246.0,128,52%,27,11%,20112012,927,18.0,1.9,26,2.8,740,79.8,142,15.3,12,1.3,700.0,75.5,227.0,24.5,Brooklyn,40.69494440700049,-73.98603532399966
1271,13K670,BENJAMIN BANNEKER ACADEMY,185,471.0,472.0,448.0,1391.0,132.0,149.0,62.0,Total Cohort,2006,234.0,216,92.3%,6,2.6%,20052006,939,2.0,0.2,26,2.8,737,78.5,113,12.0,14,1.5,385.0,41.0,554.0,59.0,Brooklyn,40.69566241300049,-73.96928607699965
1272,13K670,BENJAMIN BANNEKER ACADEMY,185,471.0,472.0,448.0,1391.0,132.0,149.0,62.0,Total Cohort,2006,234.0,216,92.3%,6,2.6%,20062007,998,88.209375,11.814323258869907,25,2.5,776,77.8,123,12.3,14,1.4,403.0,40.4,595.0,59.6,Brooklyn,40.69566241300049,-73.96928607699965
1273,13K670,BENJAMIN BANNEKER ACADEMY,185,471.0,472.0,448.0,1391.0,132.0,149.0,62.0,Total Cohort,2006,234.0,216,92.3%,6,2.6%,20072008,924,1.0,0.1,27,2.9,713,77.2,118,12.8,15,1.6,372.0,40.3,552.0,59.7,Brooklyn,40.69566241300049,-73.96928607699965
1274,13K670,BENJAMIN BANNEKER ACADEMY,185,471.0,472.0,448.0,1391.0,132.0,149.0,62.0,Total Cohort,2006,234.0,216,92.3%,6,2.6%,20082009,865,88.209375,0.0,23,2.7,724,83.7,96,11.1,12,1.4,340.0,39.3,525.0,60.7,Brooklyn,40.69566241300049,-73.96928607699965
1275,13K670,BENJAMIN BANNEKER ACADEMY,185,471.0,472.0,448.0,1391.0,132.0,149.0,62.0,Total Cohort,2006,234.0,216,92.3%,6,2.6%,20092010,829,88.209375,11.814323258869907,17,2.1,715,86.2,77,9.3,5,0.6,349.0,42.1,480.0,57.9,Brooklyn,40.69566241300049,-73.96928607699965
1276,13K670,BENJAMIN BANNEKER ACADEMY,185,471.0,472.0,448.0,1391.0,132.0,149.0,62.0,Total Cohort,2006,234.0,216,92.3%,6,2.6%,20102011,832,3.0,0.4,18,2.2,743,89.3,67,8.1,2,0.2,371.0,44.6,461.0,55.4,Brooklyn,40.69566241300049,-73.96928607699965
1277,13K670,BENJAMIN BANNEKER ACADEMY,185,471.0,472.0,448.0,1391.0,132.0,149.0,62.0,Total Cohort,2006,234.0,216,92.3%,6,2.6%,20112012,895,0.0,0.0,24,2.7,779,87.0,79,8.8,4,0.4,413.0,46.1,482.0,53.9,Brooklyn,40.69566241300049,-73.96928607699965
1281,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,102,365.0,361.0,359.0,1085.0,16.0,16.0,12.0,Total Cohort,2006,100.0,40,40%,18,18%,20052006,787,74.0,9.4,6,0.8,198,25.2,534,67.9,41,5.2,409.0,52.0,378.0,48.0,Brooklyn,40.7035773610005,-73.95323731199966
1282,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,102,365.0,361.0,359.0,1085.0,16.0,16.0,12.0,Total Cohort,2006,100.0,40,40%,18,18%,20062007,879,109.0,12.4,3,0.3,214,24.3,616,70.1,38,4.3,468.0,53.2,411.0,46.8,Brooklyn,40.7035773610005,-73.95323731199966
1283,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,102,365.0,361.0,359.0,1085.0,16.0,16.0,12.0,Total Cohort,2006,100.0,40,40%,18,18%,20072008,951,183.0,19.2,5,0.5,212,22.3,700,73.6,30,3.2,502.0,52.8,449.0,47.2,Brooklyn,40.7035773610005,-73.95323731199966
1284,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,102,365.0,361.0,359.0,1085.0,16.0,16.0,12.0,Total Cohort,2006,100.0,40,40%,18,18%,20082009,920,169.0,18.4,3,0.3,198,21.5,688,74.8,29,3.2,501.0,54.5,419.0,45.5,Brooklyn,40.7035773610005,-73.95323731199966
1285,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,102,365.0,361.0,359.0,1085.0,16.0,16.0,12.0,Total Cohort,2006,100.0,40,40%,18,18%,20092010,906,210.0,23.2,3,0.3,179,19.8,689,76.0,30,3.3,490.0,54.1,416.0,45.9,Brooklyn,40.7035773610005,-73.95323731199966
1286,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,102,365.0,361.0,359.0,1085.0,16.0,16.0,12.0,Total Cohort,2006,100.0,40,40%,18,18%,20102011,877,221.0,25.2,2,0.2,155,17.7,684,78.0,31,3.5,463.0,52.8,414.0,47.2,Brooklyn,40.7035773610005,-73.95323731199966
1287,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,102,365.0,361.0,359.0,1085.0,16.0,16.0,12.0,Total Cohort,2006,100.0,40,40%,18,18%,20112012,865,215.0,24.9,2,0.2,132,15.3,697,80.6,29,3.4,473.0,54.7,392.0,45.3,Brooklyn,40.7035773610005,-73.95323731199966
1288,14K322,FOUNDATIONS ACADEMY,s,405.0340501792115,420.81406810035844,400.7114695340502,1226.55958781362,42.0,53.0,154.64675592173018,Total Cohort,2006,60.0,41,68.3%,2,3.3%,20052006,109,1.0,0.9,1,0.9,81,74.3,19,17.4,2,1.8,51.0,46.8,58.0,53.2,Brooklyn,40.697061083000456,-73.94667520499968
1289,14K322,FOUNDATIONS ACADEMY,s,405.0340501792115,420.81406810035844,400.7114695340502,1226.55958781362,42.0,53.0,154.64675592173018,Total Cohort,2006,60.0,41,68.3%,2,3.3%,20062007,208,2.0,1.0,1,0.5,163,78.4,26,12.5,2,1.0,90.0,43.3,118.0,56.7,Brooklyn,40.697061083000456,-73.94667520499968
1290,14K322,FOUNDATIONS ACADEMY,s,405.0340501792115,420.81406810035844,400.7114695340502,1226.55958781362,42.0,53.0,154.64675592173018,Total Cohort,2006,60.0,41,68.3%,2,3.3%,20072008,274,2.0,0.7,1,0.4,228,83.2,35,12.8,5,1.8,115.0,42.0,159.0,58.0,Brooklyn,40.697061083000456,-73.94667520499968
1291,14K322,FOUNDATIONS ACADEMY,s,405.0340501792115,420.81406810035844,400.7114695340502,1226.55958781362,42.0,53.0,154.64675592173018,Total Cohort,2006,60.0,41,68.3%,2,3.3%,20082009,317,3.0,0.9,0,0.0,263,83.0,49,15.5,1,0.3,139.0,43.8,178.0,56.2,Brooklyn,40.697061083000456,-73.94667520499968
1292,14K322,FOUNDATIONS ACADEMY,s,405.0340501792115,420.81406810035844,400.7114695340502,1226.55958781362,42.0,53.0,154.64675592173018,Total Cohort,2006,60.0,41,68.3%,2,3.3%,20092010,223,3.0,1.3,0,0.0,181,81.2,40,17.9,0,0.0,106.0,47.5,117.0,52.5,Brooklyn,40.697061083000456,-73.94667520499968
1293,14K322,FOUNDATIONS ACADEMY,s,405.0340501792115,420.81406810035844,400.7114695340502,1226.55958781362,42.0,53.0,154.64675592173018,Total Cohort,2006,60.0,41,68.3%,2,3.3%,20102011,186,8.0,4.3,0,0.0,130,69.9,48,25.8,4,2.2,92.0,49.5,94.0,50.5,Brooklyn,40.697061083000456,-73.94667520499968
1294,14K322,FOUNDATIONS ACADEMY,s,405.0340501792115,420.81406810035844,400.7114695340502,1226.55958781362,42.0,53.0,154.64675592173018,Total Cohort,2006,60.0,41,68.3%,2,3.3%,20112012,141,8.0,5.7,2,1.4,94,66.7,42,29.8,2,1.4,80.0,56.7,61.0,43.3,Brooklyn,40.697061083000456,-73.94667520499968
1295,14K449,"BROOKLYN LATIN SCHOOL, THE",72,586.0,584.0,570.0,1740.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,51.0,47,92.2%,0,0%,20062007,63,1.0,1.6,5,7.9,26,41.3,18,28.6,7,11.1,27.0,42.9,36.0,57.1,Brooklyn,40.70989996000048,-73.94365993499963
1296,14K449,"BROOKLYN LATIN SCHOOL, THE",72,586.0,584.0,570.0,1740.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,51.0,47,92.2%,0,0%,20072008,98,1.0,1.0,18,18.4,36,36.7,28,28.6,12,12.2,46.0,46.9,52.0,53.1,Brooklyn,40.70989996000048,-73.94365993499963
1297,14K449,"BROOKLYN LATIN SCHOOL, THE",72,586.0,584.0,570.0,1740.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,51.0,47,92.2%,0,0%,20082009,183,88.209375,11.814323258869907,48,26.2,62,33.9,45,24.6,20,10.9,102.0,55.7,81.0,44.3,Brooklyn,40.70989996000048,-73.94365993499963
1298,14K449,"BROOKLYN LATIN SCHOOL, THE",72,586.0,584.0,570.0,1740.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,51.0,47,92.2%,0,0%,20092010,281,88.209375,11.814323258869907,71,25.3,85,30.2,72,25.6,32,11.4,153.0,54.4,128.0,45.6,Brooklyn,40.70989996000048,-73.94365993499963
1299,14K449,"BROOKLYN LATIN SCHOOL, THE",72,586.0,584.0,570.0,1740.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,51.0,47,92.2%,0,0%,20102011,336,1.0,0.3,120,35.7,97,28.9,69,20.5,44,13.1,184.0,54.8,152.0,45.2,Brooklyn,40.70989996000048,-73.94365993499963
1300,14K449,"BROOKLYN LATIN SCHOOL, THE",72,586.0,584.0,570.0,1740.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,51.0,47,92.2%,0,0%,20112012,468,2.0,0.4,172,36.8,125,26.7,84,17.9,68,14.5,257.0,54.9,211.0,45.1,Brooklyn,40.70989996000048,-73.94365993499963
1301,14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,41,407.0,386.0,396.0,1189.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,96.0,52,54.2%,15,15.6%,20062007,110,8.0,7.3,4,3.6,43,39.1,57,51.8,2,1.8,50.0,45.5,60.0,54.5,Brooklyn,40.70989996000048,-73.94365993499963
1302,14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,41,407.0,386.0,396.0,1189.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,96.0,52,54.2%,15,15.6%,20072008,205,13.0,6.3,0,0.0,84,41.0,114,55.6,3,1.5,107.0,52.2,98.0,47.8,Brooklyn,40.70989996000048,-73.94365993499963
1303,14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,41,407.0,386.0,396.0,1189.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,96.0,52,54.2%,15,15.6%,20082009,298,14.0,4.7,2,0.7,148,49.7,143,48.0,3,1.0,143.0,48.0,155.0,52.0,Brooklyn,40.70989996000048,-73.94365993499963
1304,14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,41,407.0,386.0,396.0,1189.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,96.0,52,54.2%,15,15.6%,20092010,350,17.0,4.9,4,1.1,174,49.7,163,46.6,3,0.9,160.0,45.7,190.0,54.3,Brooklyn,40.70989996000048,-73.94365993499963
1305,14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,41,407.0,386.0,396.0,1189.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,96.0,52,54.2%,15,15.6%,20102011,361,28.0,7.8,4,1.1,178,49.3,169,46.8,6,1.7,166.0,46.0,195.0,54.0,Brooklyn,40.70989996000048,-73.94365993499963
